"","subjid","trialnums","block_iter","block","numatts","numcand","pref","age","party","race","prof","military","gender","ssmar","taxes","guns","polex","relig","partyown","ssmarown","taxesown","gunsown","profile","incl.ssmar","incl.taxes","incl.guns","num_issues_shown"
"15382",105,57,3,"11atts3cands",11,3,0,3,2,2,3,3,2,3,3,3,3,3,"No","Yes","Yes","Yes",2,1,1,1,3
"29987",105,57,3,"11atts3cands",11,3,0,3,3,1,3,1,1,4,4,4,3,3,"Yes","Yes","Yes","Yes",3,1,1,1,3
"778",105,58,3,"11atts3cands",11,3,1,4,3,3,4,4,1,1,1,1,4,4,"Yes","No","No","No",1,1,1,1,3
"15383",105,58,3,"11atts3cands",11,3,0,1,1,1,1,1,1,1,1,1,1,1,"No","No","No","No",2,1,1,1,3
"29988",105,58,3,"11atts3cands",11,3,0,1,3,1,1,1,2,2,2,2,1,1,"Yes","No","No","No",3,1,1,1,3
"779",105,59,3,"11atts3cands",11,3,1,5,2,1,5,1,1,1,1,1,0,5,"No","No","No","No",1,1,1,1,3
"15384",105,59,3,"11atts3cands",11,3,0,4,1,1,4,1,2,3,3,3,4,4,"No","Yes","Yes","Yes",2,1,1,1,3
"29989",105,59,3,"11atts3cands",11,3,0,2,2,4,1,1,1,4,4,4,3,2,"No","Yes","Yes","Yes",3,1,1,1,3
"780",105,60,3,"11atts3cands",11,3,0,4,3,3,4,4,1,1,1,1,4,4,"Yes","No","No","No",1,1,1,1,3
"15385",105,60,3,"11atts3cands",11,3,0,2,2,4,1,1,1,4,4,4,3,2,"No","Yes","Yes","Yes",2,1,1,1,3
"29990",105,60,3,"11atts3cands",11,3,1,5,1,3,5,5,2,2,2,2,0,5,"No","No","No","No",3,1,1,1,3
"781",105,61,4,"8atts2cands",8,2,1,NA,1,3,5,5,2,2,NA,2,NA,5,"No","No",NA,"No",1,1,0,1,2
"15386",105,61,4,"8atts2cands",8,2,0,NA,1,2,2,2,1,4,NA,4,NA,2,"No","Yes",NA,"Yes",2,1,0,1,2
"29991",105,61,4,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"782",105,62,4,"8atts2cands",8,2,0,NA,1,1,1,1,1,1,NA,1,NA,1,"No","No",NA,"No",1,1,0,1,2
"15387",105,62,4,"8atts2cands",8,2,1,NA,2,1,5,1,1,1,NA,1,NA,5,"No","No",NA,"No",2,1,0,1,2
"29992",105,62,4,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"783",105,63,4,"8atts2cands",8,2,1,NA,2,4,1,1,1,4,NA,4,NA,2,"No","Yes",NA,"Yes",1,1,0,1,2
"15388",105,63,4,"8atts2cands",8,2,0,NA,3,1,1,1,2,2,NA,2,NA,1,"Yes","No",NA,"No",2,1,0,1,2
"29993",105,63,4,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"784",105,64,4,"8atts2cands",8,2,0,NA,2,2,3,3,2,3,NA,3,NA,3,"No","Yes",NA,"Yes",1,1,0,1,2
"15389",105,64,4,"8atts2cands",8,2,1,NA,2,1,2,1,2,2,NA,2,NA,2,"No","No",NA,"No",2,1,0,1,2
"29994",105,64,4,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"785",105,65,4,"8atts2cands",8,2,1,NA,3,3,4,4,1,1,NA,1,NA,4,"Yes","No",NA,"No",1,1,0,1,2
"15390",105,65,4,"8atts2cands",8,2,0,NA,1,2,2,2,1,4,NA,4,NA,2,"No","Yes",NA,"Yes",2,1,0,1,2
"29995",105,65,4,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"786",105,66,4,"8atts2cands",8,2,1,NA,1,3,5,5,2,2,NA,2,NA,5,"No","No",NA,"No",1,1,0,1,2
"15391",105,66,4,"8atts2cands",8,2,0,NA,1,2,2,2,1,4,NA,4,NA,2,"No","Yes",NA,"Yes",2,1,0,1,2
"29996",105,66,4,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"787",105,67,4,"8atts2cands",8,2,1,NA,2,2,3,3,2,3,NA,3,NA,3,"No","Yes",NA,"Yes",1,1,0,1,2
"15392",105,67,4,"8atts2cands",8,2,0,NA,3,5,3,1,2,3,NA,3,NA,1,"Yes","Yes",NA,"Yes",2,1,0,1,2
"29997",105,67,4,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"788",105,68,4,"8atts2cands",8,2,0,NA,2,1,2,1,2,2,NA,2,NA,2,"No","No",NA,"No",1,1,0,1,2
"15393",105,68,4,"8atts2cands",8,2,1,NA,2,4,1,1,1,4,NA,4,NA,2,"No","Yes",NA,"Yes",2,1,0,1,2
"29998",105,68,4,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"789",105,69,4,"8atts2cands",8,2,1,NA,2,1,5,1,1,1,NA,1,NA,5,"No","No",NA,"No",1,1,0,1,2
"15394",105,69,4,"8atts2cands",8,2,0,NA,2,4,1,1,1,4,NA,4,NA,2,"No","Yes",NA,"Yes",2,1,0,1,2
"29999",105,69,4,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"790",105,70,4,"8atts2cands",8,2,1,NA,2,1,5,1,1,1,NA,1,NA,5,"No","No",NA,"No",1,1,0,1,2
"15395",105,70,4,"8atts2cands",8,2,0,NA,1,2,2,2,1,4,NA,4,NA,2,"No","Yes",NA,"Yes",2,1,0,1,2
"30000",105,70,4,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"791",105,71,4,"8atts2cands",8,2,1,NA,2,1,5,1,1,1,NA,1,NA,5,"No","No",NA,"No",1,1,0,1,2
"15396",105,71,4,"8atts2cands",8,2,0,NA,1,2,2,2,1,4,NA,4,NA,2,"No","Yes",NA,"Yes",2,1,0,1,2
"30001",105,71,4,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"792",105,72,4,"8atts2cands",8,2,1,NA,1,3,5,5,2,2,NA,2,NA,5,"No","No",NA,"No",1,1,0,1,2
"15397",105,72,4,"8atts2cands",8,2,0,NA,1,1,4,1,2,3,NA,3,NA,4,"No","Yes",NA,"Yes",2,1,0,1,2
"30002",105,72,4,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"793",105,73,4,"8atts2cands",8,2,0,NA,2,1,2,1,2,2,NA,2,NA,2,"No","No",NA,"No",1,1,0,1,2
"15398",105,73,4,"8atts2cands",8,2,1,NA,3,1,1,1,2,2,NA,2,NA,1,"Yes","No",NA,"No",2,1,0,1,2
"30003",105,73,4,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"794",105,74,4,"8atts2cands",8,2,1,NA,2,4,1,1,1,4,NA,4,NA,2,"No","Yes",NA,"Yes",1,1,0,1,2
"15399",105,74,4,"8atts2cands",8,2,0,NA,1,2,2,2,1,4,NA,4,NA,2,"No","Yes",NA,"Yes",2,1,0,1,2
"30004",105,74,4,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"795",105,75,4,"8atts2cands",8,2,1,NA,3,5,3,1,2,3,NA,3,NA,1,"Yes","Yes",NA,"Yes",1,1,0,1,2
"15400",105,75,4,"8atts2cands",8,2,0,NA,1,1,1,1,1,1,NA,1,NA,1,"No","No",NA,"No",2,1,0,1,2
"30005",105,75,4,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"796",105,76,4,"8atts2cands",8,2,1,NA,2,1,5,1,1,1,NA,1,NA,5,"No","No",NA,"No",1,1,0,1,2
"15401",105,76,4,"8atts2cands",8,2,0,NA,2,1,2,1,2,2,NA,2,NA,2,"No","No",NA,"No",2,1,0,1,2
"30006",105,76,4,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"797",105,77,4,"8atts2cands",8,2,1,NA,2,4,1,1,1,4,NA,4,NA,2,"No","Yes",NA,"Yes",1,1,0,1,2
"15402",105,77,4,"8atts2cands",8,2,0,NA,1,1,4,1,2,3,NA,3,NA,4,"No","Yes",NA,"Yes",2,1,0,1,2
"30007",105,77,4,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"798",105,78,4,"8atts2cands",8,2,1,NA,2,1,5,1,1,1,NA,1,NA,5,"No","No",NA,"No",1,1,0,1,2
"15403",105,78,4,"8atts2cands",8,2,0,NA,3,5,3,1,2,3,NA,3,NA,1,"Yes","Yes",NA,"Yes",2,1,0,1,2
"30008",105,78,4,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"799",105,79,4,"8atts2cands",8,2,1,NA,3,3,4,4,1,1,NA,1,NA,4,"Yes","No",NA,"No",1,1,0,1,2
"15404",105,79,4,"8atts2cands",8,2,0,NA,3,5,3,1,2,3,NA,3,NA,1,"Yes","Yes",NA,"Yes",2,1,0,1,2
"30009",105,79,4,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"800",105,80,4,"8atts2cands",8,2,0,NA,2,2,3,3,2,3,NA,3,NA,3,"No","Yes",NA,"Yes",1,1,0,1,2
"15405",105,80,4,"8atts2cands",8,2,1,NA,3,1,3,1,1,4,NA,4,NA,3,"Yes","Yes",NA,"Yes",2,1,0,1,2
"30010",105,80,4,"8atts2cands",8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"801",105,81,5,"5atts3cands",5,3,1,5,2,1,NA,NA,1,NA,NA,NA,0,NA,"No",NA,NA,NA,1,0,0,0,0
"15406",105,81,5,"5atts3cands",5,3,0,5,1,3,NA,NA,2,NA,NA,NA,0,NA,"No",NA,NA,NA,2,0,0,0,0
"30011",105,81,5,"5atts3cands",5,3,0,5,1,3,NA,NA,2,NA,NA,NA,0,NA,"No",NA,NA,NA,3,0,0,0,0
"802",105,82,5,"5atts3cands",5,3,0,2,1,2,NA,NA,1,NA,NA,NA,2,NA,"No",NA,NA,NA,1,0,0,0,0
"15407",105,82,5,"5atts3cands",5,3,1,2,2,4,NA,NA,1,NA,NA,NA,3,NA,"No",NA,NA,NA,2,0,0,0,0
"30012",105,82,5,"5atts3cands",5,3,0,1,1,1,NA,NA,1,NA,NA,NA,1,NA,"No",NA,NA,NA,3,0,0,0,0
"803",105,83,5,"5atts3cands",5,3,1,3,3,1,NA,NA,1,NA,NA,NA,3,NA,"Yes",NA,NA,NA,1,0,0,0,0
"15408",105,83,5,"5atts3cands",5,3,0,3,2,2,NA,NA,2,NA,NA,NA,3,NA,"No",NA,NA,NA,2,0,0,0,0
"30013",105,83,5,"5atts3cands",5,3,0,2,2,4,NA,NA,1,NA,NA,NA,3,NA,"No",NA,NA,NA,3,0,0,0,0
"804",105,84,5,"5atts3cands",5,3,0,4,1,1,NA,NA,2,NA,NA,NA,4,NA,"No",NA,NA,NA,1,0,0,0,0
"15409",105,84,5,"5atts3cands",5,3,0,5,1,3,NA,NA,2,NA,NA,NA,0,NA,"No",NA,NA,NA,2,0,0,0,0
"30014",105,84,5,"5atts3cands",5,3,1,2,2,4,NA,NA,1,NA,NA,NA,3,NA,"No",NA,NA,NA,3,0,0,0,0
"805",105,85,5,"5atts3cands",5,3,0,4,1,1,NA,NA,2,NA,NA,NA,4,NA,"No",NA,NA,NA,1,0,0,0,0
"15410",105,85,5,"5atts3cands",5,3,0,1,1,1,NA,NA,1,NA,NA,NA,1,NA,"No",NA,NA,NA,2,0,0,0,0
"30015",105,85,5,"5atts3cands",5,3,1,4,3,3,NA,NA,1,NA,NA,NA,4,NA,"Yes",NA,NA,NA,3,0,0,0,0
"806",105,86,5,"5atts3cands",5,3,0,4,3,3,NA,NA,1,NA,NA,NA,4,NA,"Yes",NA,NA,NA,1,0,0,0,0
"15411",105,86,5,"5atts3cands",5,3,1,3,3,1,NA,NA,1,NA,NA,NA,3,NA,"Yes",NA,NA,NA,2,0,0,0,0
"30016",105,86,5,"5atts3cands",5,3,0,5,2,1,NA,NA,1,NA,NA,NA,0,NA,"No",NA,NA,NA,3,0,0,0,0
"807",105,87,5,"5atts3cands",5,3,1,5,2,1,NA,NA,1,NA,NA,NA,0,NA,"No",NA,NA,NA,1,0,0,0,0
"15412",105,87,5,"5atts3cands",5,3,0,1,3,1,NA,NA,2,NA,NA,NA,1,NA,"Yes",NA,NA,NA,2,0,0,0,0
"30017",105,87,5,"5atts3cands",5,3,0,3,2,2,NA,NA,2,NA,NA,NA,3,NA,"No",NA,NA,NA,3,0,0,0,0
"808",105,88,5,"5atts3cands",5,3,0,3,3,1,NA,NA,1,NA,NA,NA,3,NA,"Yes",NA,NA,NA,1,0,0,0,0
"15413",105,88,5,"5atts3cands",5,3,0,4,3,3,NA,NA,1,NA,NA,NA,4,NA,"Yes",NA,NA,NA,2,0,0,0,0
"30018",105,88,5,"5atts3cands",5,3,1,4,3,3,NA,NA,1,NA,NA,NA,4,NA,"Yes",NA,NA,NA,3,0,0,0,0
"809",105,89,5,"5atts3cands",5,3,0,5,1,3,NA,NA,2,NA,NA,NA,0,NA,"No",NA,NA,NA,1,0,0,0,0
"15414",105,89,5,"5atts3cands",5,3,0,5,2,1,NA,NA,1,NA,NA,NA,0,NA,"No",NA,NA,NA,2,0,0,0,0
"30019",105,89,5,"5atts3cands",5,3,1,3,2,2,NA,NA,2,NA,NA,NA,3,NA,"No",NA,NA,NA,3,0,0,0,0
"810",105,90,5,"5atts3cands",5,3,0,2,1,2,NA,NA,1,NA,NA,NA,2,NA,"No",NA,NA,NA,1,0,0,0,0
"15415",105,90,5,"5atts3cands",5,3,0,2,1,2,NA,NA,1,NA,NA,NA,2,NA,"No",NA,NA,NA,2,0,0,0,0
"30020",105,90,5,"5atts3cands",5,3,1,3,2,2,NA,NA,2,NA,NA,NA,3,NA,"No",NA,NA,NA,3,0,0,0,0
"811",105,91,5,"5atts3cands",5,3,1,2,1,2,NA,NA,1,NA,NA,NA,2,NA,"No",NA,NA,NA,1,0,0,0,0
"15416",105,91,5,"5atts3cands",5,3,0,2,2,1,NA,NA,2,NA,NA,NA,2,NA,"No",NA,NA,NA,2,0,0,0,0
"30021",105,91,5,"5atts3cands",5,3,0,3,3,5,NA,NA,2,NA,NA,NA,4,NA,"Yes",NA,NA,NA,3,0,0,0,0
"812",105,92,5,"5atts3cands",5,3,1,4,3,3,NA,NA,1,NA,NA,NA,4,NA,"Yes",NA,NA,NA,1,0,0,0,0
"15417",105,92,5,"5atts3cands",5,3,0,5,2,1,NA,NA,1,NA,NA,NA,0,NA,"No",NA,NA,NA,2,0,0,0,0
"30022",105,92,5,"5atts3cands",5,3,0,3,2,2,NA,NA,2,NA,NA,NA,3,NA,"No",NA,NA,NA,3,0,0,0,0
"813",105,93,5,"5atts3cands",5,3,0,3,3,5,NA,NA,2,NA,NA,NA,4,NA,"Yes",NA,NA,NA,1,0,0,0,0
"15418",105,93,5,"5atts3cands",5,3,1,2,2,1,NA,NA,2,NA,NA,NA,2,NA,"No",NA,NA,NA,2,0,0,0,0
"30023",105,93,5,"5atts3cands",5,3,0,4,3,3,NA,NA,1,NA,NA,NA,4,NA,"Yes",NA,NA,NA,3,0,0,0,0
"814",105,94,5,"5atts3cands",5,3,1,2,2,4,NA,NA,1,NA,NA,NA,3,NA,"No",NA,NA,NA,1,0,0,0,0
"15419",105,94,5,"5atts3cands",5,3,0,4,1,1,NA,NA,2,NA,NA,NA,4,NA,"No",NA,NA,NA,2,0,0,0,0
"30024",105,94,5,"5atts3cands",5,3,0,2,2,1,NA,NA,2,NA,NA,NA,2,NA,"No",NA,NA,NA,3,0,0,0,0
"815",105,95,5,"5atts3cands",5,3,0,1,1,1,NA,NA,1,NA,NA,NA,1,NA,"No",NA,NA,NA,1,0,0,0,0
"15420",105,95,5,"5atts3cands",5,3,0,2,2,1,NA,NA,2,NA,NA,NA,2,NA,"No",NA,NA,NA,2,0,0,0,0
"30025",105,95,5,"5atts3cands",5,3,1,2,2,4,NA,NA,1,NA,NA,NA,3,NA,"No",NA,NA,NA,3,0,0,0,0
"816",105,96,5,"5atts3cands",5,3,1,3,3,5,NA,NA,2,NA,NA,NA,4,NA,"Yes",NA,NA,NA,1,0,0,0,0
"15421",105,96,5,"5atts3cands",5,3,0,1,3,1,NA,NA,2,NA,NA,NA,1,NA,"Yes",NA,NA,NA,2,0,0,0,0
"30026",105,96,5,"5atts3cands",5,3,0,2,2,4,NA,NA,1,NA,NA,NA,3,NA,"No",NA,NA,NA,3,0,0,0,0
"817",105,97,5,"5atts3cands",5,3,1,3,2,2,NA,NA,2,NA,NA,NA,3,NA,"No",NA,NA,NA,1,0,0,0,0
"15422",105,97,5,"5atts3cands",5,3,0,5,2,1,NA,NA,1,NA,NA,NA,0,NA,"No",NA,NA,NA,2,0,0,0,0
"30027",105,97,5,"5atts3cands",5,3,0,1,3,1,NA,NA,2,NA,NA,NA,1,NA,"Yes",NA,NA,NA,3,0,0,0,0
"818",105,98,5,"5atts3cands",5,3,0,5,1,3,NA,NA,2,NA,NA,NA,0,NA,"No",NA,NA,NA,1,0,0,0,0
"15423",105,98,5,"5atts3cands",5,3,0,3,3,1,NA,NA,1,NA,NA,NA,3,NA,"Yes",NA,NA,NA,2,0,0,0,0
"30028",105,98,5,"5atts3cands",5,3,1,3,2,2,NA,NA,2,NA,NA,NA,3,NA,"No",NA,NA,NA,3,0,0,0,0
"819",105,99,5,"5atts3cands",5,3,0,4,3,3,NA,NA,1,NA,NA,NA,4,NA,"Yes",NA,NA,NA,1,0,0,0,0
"15424",105,99,5,"5atts3cands",5,3,1,3,3,5,NA,NA,2,NA,NA,NA,4,NA,"Yes",NA,NA,NA,2,0,0,0,0
"30029",105,99,5,"5atts3cands",5,3,0,4,1,1,NA,NA,2,NA,NA,NA,4,NA,"No",NA,NA,NA,3,0,0,0,0
"820",105,100,5,"5atts3cands",5,3,0,5,1,3,NA,NA,2,NA,NA,NA,0,NA,"No",NA,NA,NA,1,0,0,0,0
"15425",105,100,5,"5atts3cands",5,3,0,4,1,1,NA,NA,2,NA,NA,NA,4,NA,"No",NA,NA,NA,2,0,0,0,0
"30030",105,100,5,"5atts3cands",5,3,1,3,3,5,NA,NA,2,NA,NA,NA,4,NA,"Yes",NA,NA,NA,3,0,0,0,0
"821",105,101,6,"11atts2cands",11,2,1,5,1,3,5,5,2,2,2,2,0,5,"No","No","No","No",1,1,1,1,3
"15426",105,101,6,"11atts2cands",11,2,0,2,1,2,2,2,1,4,4,4,2,2,"No","Yes","Yes","Yes",2,1,1,1,3
"30031",105,101,6,"11atts2cands",11,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"822",105,102,6,"11atts2cands",11,2,1,2,2,1,2,1,2,2,2,2,2,2,"No","No","No","No",1,1,1,1,3
"15427",105,102,6,"11atts2cands",11,2,0,2,1,2,2,2,1,4,4,4,2,2,"No","Yes","Yes","Yes",2,1,1,1,3
"30032",105,102,6,"11atts2cands",11,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"823",105,103,6,"11atts2cands",11,2,0,2,1,2,2,2,1,4,4,4,2,2,"No","Yes","Yes","Yes",1,1,1,1,3
"15428",105,103,6,"11atts2cands",11,2,1,4,1,1,4,1,2,3,3,3,4,4,"No","Yes","Yes","Yes",2,1,1,1,3
"30033",105,103,6,"11atts2cands",11,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"824",105,104,6,"11atts2cands",11,2,0,1,1,1,1,1,1,1,1,1,1,1,"No","No","No","No",1,1,1,1,3
"15429",105,104,6,"11atts2cands",11,2,1,5,1,3,5,5,2,2,2,2,0,5,"No","No","No","No",2,1,1,1,3
"30034",105,104,6,"11atts2cands",11,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"825",105,105,6,"11atts2cands",11,2,1,3,3,1,3,1,1,4,4,4,3,3,"Yes","Yes","Yes","Yes",1,1,1,1,3
"15430",105,105,6,"11atts2cands",11,2,0,4,3,3,4,4,1,1,1,1,4,4,"Yes","No","No","No",2,1,1,1,3
"30035",105,105,6,"11atts2cands",11,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"826",105,106,6,"11atts2cands",11,2,0,4,3,3,4,4,1,1,1,1,4,4,"Yes","No","No","No",1,1,1,1,3
"15431",105,106,6,"11atts2cands",11,2,1,5,1,3,5,5,2,2,2,2,0,5,"No","No","No","No",2,1,1,1,3
"30036",105,106,6,"11atts2cands",11,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"827",105,107,6,"11atts2cands",11,2,0,3,3,1,3,1,1,4,4,4,3,3,"Yes","Yes","Yes","Yes",1,1,1,1,3
"15432",105,107,6,"11atts2cands",11,2,1,2,2,1,2,1,2,2,2,2,2,2,"No","No","No","No",2,1,1,1,3
"30037",105,107,6,"11atts2cands",11,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"828",105,108,6,"11atts2cands",11,2,0,4,3,3,4,4,1,1,1,1,4,4,"Yes","No","No","No",1,1,1,1,3
"15433",105,108,6,"11atts2cands",11,2,1,2,2,1,2,1,2,2,2,2,2,2,"No","No","No","No",2,1,1,1,3
"30038",105,108,6,"11atts2cands",11,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"829",105,109,6,"11atts2cands",11,2,1,2,1,2,2,2,1,4,4,4,2,2,"No","Yes","Yes","Yes",1,1,1,1,3
"15434",105,109,6,"11atts2cands",11,2,0,5,2,1,5,1,1,1,1,1,0,5,"No","No","No","No",2,1,1,1,3
"30039",105,109,6,"11atts2cands",11,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"830",105,110,6,"11atts2cands",11,2,0,3,3,1,3,1,1,4,4,4,3,3,"Yes","Yes","Yes","Yes",1,1,1,1,3
"15435",105,110,6,"11atts2cands",11,2,1,2,2,4,1,1,1,4,4,4,3,2,"No","Yes","Yes","Yes",2,1,1,1,3
"30040",105,110,6,"11atts2cands",11,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"831",105,111,6,"11atts2cands",11,2,1,3,3,5,3,1,2,3,3,3,4,1,"Yes","Yes","Yes","Yes",1,1,1,1,3
"15436",105,111,6,"11atts2cands",11,2,0,3,3,5,3,1,2,3,3,3,4,1,"Yes","Yes","Yes","Yes",2,1,1,1,3
"30041",105,111,6,"11atts2cands",11,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"832",105,112,6,"11atts2cands",11,2,1,4,3,3,4,4,1,1,1,1,4,4,"Yes","No","No","No",1,1,1,1,3
"15437",105,112,6,"11atts2cands",11,2,0,4,3,3,4,4,1,1,1,1,4,4,"Yes","No","No","No",2,1,1,1,3
"30042",105,112,6,"11atts2cands",11,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"833",105,113,6,"11atts2cands",11,2,0,3,3,1,3,1,1,4,4,4,3,3,"Yes","Yes","Yes","Yes",1,1,1,1,3
"15438",105,113,6,"11atts2cands",11,2,1,3,3,5,3,1,2,3,3,3,4,1,"Yes","Yes","Yes","Yes",2,1,1,1,3
"30043",105,113,6,"11atts2cands",11,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"834",105,114,6,"11atts2cands",11,2,0,1,1,1,1,1,1,1,1,1,1,1,"No","No","No","No",1,1,1,1,3
"15439",105,114,6,"11atts2cands",11,2,1,5,1,3,5,5,2,2,2,2,0,5,"No","No","No","No",2,1,1,1,3
"30044",105,114,6,"11atts2cands",11,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"835",105,115,6,"11atts2cands",11,2,0,4,1,1,4,1,2,3,3,3,4,4,"No","Yes","Yes","Yes",1,1,1,1,3
"15440",105,115,6,"11atts2cands",11,2,1,1,3,1,1,1,2,2,2,2,1,1,"Yes","No","No","No",2,1,1,1,3
"30045",105,115,6,"11atts2cands",11,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"836",105,116,6,"11atts2cands",11,2,1,5,1,3,5,5,2,2,2,2,0,5,"No","No","No","No",1,1,1,1,3
"15441",105,116,6,"11atts2cands",11,2,0,3,3,1,3,1,1,4,4,4,3,3,"Yes","Yes","Yes","Yes",2,1,1,1,3
"30046",105,116,6,"11atts2cands",11,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"837",105,117,6,"11atts2cands",11,2,1,1,1,1,1,1,1,1,1,1,1,1,"No","No","No","No",1,1,1,1,3
"15442",105,117,6,"11atts2cands",11,2,0,2,1,2,2,2,1,4,4,4,2,2,"No","Yes","Yes","Yes",2,1,1,1,3
"30047",105,117,6,"11atts2cands",11,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"838",105,118,6,"11atts2cands",11,2,1,3,3,5,3,1,2,3,3,3,4,1,"Yes","Yes","Yes","Yes",1,1,1,1,3
"15443",105,118,6,"11atts2cands",11,2,0,1,1,1,1,1,1,1,1,1,1,1,"No","No","No","No",2,1,1,1,3
"30048",105,118,6,"11atts2cands",11,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"839",105,119,6,"11atts2cands",11,2,1,2,1,2,2,2,1,4,4,4,2,2,"No","Yes","Yes","Yes",1,1,1,1,3
"15444",105,119,6,"11atts2cands",11,2,0,4,1,1,4,1,2,3,3,3,4,4,"No","Yes","Yes","Yes",2,1,1,1,3
"30049",105,119,6,"11atts2cands",11,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0
"840",105,120,6,"11atts2cands",11,2,0,3,3,1,3,1,1,4,4,4,3,3,"Yes","Yes","Yes","Yes",1,1,1,1,3
